     sec               kgf         kgf/mm2              mm               %          Spare1          Spare2
==========================================================================================================
   0.005	     0.000	     0.000	    -0.025	    -0.100	   0.00000	   0.00000
   0.010	     0.001	     0.000	     0.000	     0.000	   0.00000	   0.00000
   0.015	     0.001	     0.000	    -0.003	    -0.013	   0.00000	   0.00000
   0.020	     0.002	     0.000	    -0.009	    -0.038	   0.00000	   0.00000
   0.030	     0.004	     0.000	    -0.013	    -0.050	   0.00000	   0.00000
   0.035	     0.005	     0.001	    -0.016	    -0.063	   0.00000	   0.00000
   0.040	     0.006	     0.001	    -0.019	    -0.075	   0.00000	   0.00000
   0.055	     0.010	     0.001	    -0.022	    -0.088	   0.00000	   0.00000
   0.060	     0.012	     0.002	     0.000	     0.000	   0.00000	   0.00000
   0.065	     0.014	     0.002	     0.004	     0.017	   0.00000	   0.00000
   0.075	     0.018	     0.002	     0.008	     0.033	   0.00000	   0.00000
   0.080	     0.020	     0.003	     0.013	     0.050	   0.00000	   0.00000
   0.095	     0.025	     0.003	     0.017	     0.067	   0.00000	   0.00000
   0.105	     0.030	     0.004	     0.025	     0.100	   0.00000	   0.00000
   0.110	     0.032	     0.004	     0.029	     0.117	   0.00000	   0.00000
   0.115	     0.036	     0.005	     0.033	     0.134	   0.00000	   0.00000
   0.120	     0.038	     0.005	     0.038	     0.150	   0.00000	   0.00000
   0.130	     0.043	     0.006	     0.042	     0.167	   0.00000	   0.00000
   0.135	     0.047	     0.006	     0.046	     0.184	   0.00000	   0.00000
   0.145	     0.052	     0.007	     0.050	     0.201	   0.00000	   0.00000
   0.155	     0.059	     0.008	     0.075	     0.301	   0.00000	   0.00000
   0.160	     0.061	     0.008	     0.100	     0.401	   0.00000	   0.00000
   0.175	     0.069	     0.009	     0.150	     0.602	   0.00000	   0.00000
   0.190	     0.079	     0.011	     0.175	     0.702	   0.00000	   0.00000
   0.195	     0.082	     0.011	     0.201	     0.802	   0.00000	   0.00000
   0.205	     0.090	     0.012	     0.251	     1.003	   0.00000	   0.00000
   0.210	     0.093	     0.013	     0.263	     1.053	   0.00000	   0.00000
   0.215	     0.098	     0.013	     0.276	     1.103	   0.00000	   0.00000
   0.220	     0.101	     0.014	     0.288	     1.153	   0.00000	   0.00000
   0.225	     0.103	     0.014	     0.301	     1.203	   0.00000	   0.00000
   0.235	     0.109	     0.015	     0.326	     1.304	   0.00000	   0.00000
   0.240	     0.114	     0.016	     0.376	     1.504	   0.00000	   0.00000
   0.255	     0.123	     0.017	     0.426	     1.705	   0.00000	   0.00000
   0.260	     0.128	     0.018	     0.451	     1.805	   0.00000	   0.00000
   0.265	     0.131	     0.018	     0.464	     1.855	   0.00000	   0.00000
   0.275	     0.139	     0.019	     0.476	     1.905	   0.00000	   0.00000
   0.285	     0.145	     0.020	     0.526	     2.106	   0.00000	   0.00000
   0.290	     0.147	     0.020	     0.551	     2.206	   0.00000	   0.00000
   0.295	     0.150	     0.021	     0.564	     2.256	   0.00000	   0.00000
   0.315	     0.164	     0.022	     0.627	     2.507	   0.00000	   0.00000
   0.320	     0.169	     0.023	     0.652	     2.607	   0.00000	   0.00000
   0.325	     0.172	     0.024	     0.677	     2.707	   0.00000	   0.00000
   0.335	     0.180	     0.025	     0.727	     2.908	   0.00000	   0.00000
   0.345	     0.185	     0.025	     0.777	     3.108	   0.00000	   0.00000
   0.350	     0.188	     0.026	     0.785	     3.142	   0.00000	   0.00000
   0.355	     0.191	     0.026	     0.794	     3.175	   0.00000	   0.00000
   0.375	     0.207	     0.028	     0.877	     3.509	   0.00000	   0.00000
   0.380	     0.209	     0.029	     0.902	     3.610	   0.00000	   0.00000
   0.385	     0.212	     0.029	     0.928	     3.710	   0.00000	   0.00000
   0.390	     0.214	     0.029	     0.940	     3.760	   0.00000	   0.00000
   0.395	     0.219	     0.030	     0.953	     3.810	   0.00000	   0.00000
   0.410	     0.227	     0.031	     1.028	     4.111	   0.00000	   0.00000
   0.415	     0.229	     0.031	     1.040	     4.161	   0.00000	   0.00000
   0.420	     0.234	     0.032	     1.078	     4.312	   0.00000	   0.00000
   0.435	     0.244	     0.033	     1.128	     4.512	   0.00000	   0.00000
   0.440	     0.247	     0.034	     1.153	     4.612	   0.00000	   0.00000
   0.445	     0.249	     0.034	     1.166	     4.663	   0.00000	   0.00000
   0.450	     0.251	     0.034	     1.178	     4.713	   0.00000	   0.00000
   0.455	     0.256	     0.035	     1.203	     4.813	   0.00000	   0.00000
   0.470	     0.263	     0.036	     1.278	     5.114	   0.00000	   0.00000
   0.475	     0.265	     0.036	     1.304	     5.214	   0.00000	   0.00000
   0.480	     0.270	     0.037	     1.329	     5.314	   0.00000	   0.00000
   0.495	     0.279	     0.038	     1.379	     5.515	   0.00000	   0.00000
   0.505	     0.284	     0.039	     1.429	     5.715	   0.00000	   0.00000
   0.510	     0.286	     0.039	     1.441	     5.766	   0.00000	   0.00000
   0.515	     0.288	     0.040	     1.454	     5.816	   0.00000	   0.00000
   0.520	     0.293	     0.040	     1.479	     5.916	   0.00000	   0.00000
   0.525	     0.295	     0.040	     1.504	     6.016	   0.00000	   0.00000
   0.530	     0.297	     0.041	     1.517	     6.066	   0.00000	   0.00000
   0.535	     0.301	     0.041	     1.529	     6.117	   0.00000	   0.00000
   0.555	     0.312	     0.043	     1.629	     6.518	   0.00000	   0.00000
   0.565	     0.317	     0.043	     1.680	     6.718	   0.00000	   0.00000
   0.570	     0.319	     0.044	     1.692	     6.768	   0.00000	   0.00000
   0.575	     0.321	     0.044	     1.705	     6.818	   0.00000	   0.00000
   0.580	     0.325	     0.045	     1.742	     6.969	   0.00000	   0.00000
   0.585	     0.327	     0.045	     1.755	     7.019	   0.00000	   0.00000
   0.590	     0.329	     0.045	     1.780	     7.119	   0.00000	   0.00000
   0.595	     0.333	     0.046	     1.830	     7.320	   0.00000	   0.00000
   0.615	     0.344	     0.047	     1.880	     7.520	   0.00000	   0.00000
   0.630	     0.350	     0.048	     1.930	     7.721	   0.00000	   0.00000
   0.635	     0.352	     0.048	     1.955	     7.821	   0.00000	   0.00000
   0.640	     0.356	     0.049	     1.989	     7.955	   0.00000	   0.00000
   0.645	     0.358	     0.049	     1.997	     7.988	   0.00000	   0.00000
   0.650	     0.360	     0.049	     2.005	     8.022	   0.00000	   0.00000
   0.655	     0.362	     0.050	     2.030	     8.122	   0.00000	   0.00000
   0.675	     0.374	     0.051	     2.106	     8.423	   0.00000	   0.00000
   0.690	     0.380	     0.052	     2.156	     8.623	   0.00000	   0.00000
   0.695	     0.382	     0.052	     2.168	     8.673	   0.00000	   0.00000
   0.700	     0.386	     0.053	     2.181	     8.724	   0.00000	   0.00000
   0.705	     0.388	     0.053	     2.206	     8.824	   0.00000	   0.00000
   0.710	     0.389	     0.053	     2.231	     8.924	   0.00000	   0.00000
   0.715	     0.391	     0.054	     2.244	     8.974	   0.00000	   0.00000
   0.735	     0.403	     0.055	     2.331	     9.325	   0.00000	   0.00000
   0.755	     0.410	     0.056	     2.432	     9.726	   0.00000	   0.00000
   0.760	     0.414	     0.057	     2.457	     9.827	   0.00000	   0.00000
   0.765	     0.415	     0.057	     2.482	     9.927	   0.00000	   0.00000
   0.770	     0.417	     0.057	     2.494	     9.977	   0.00000	   0.00000
   0.775	     0.419	     0.058	     2.507	    10.027	   0.00000	   0.00000
   0.780	     0.423	     0.058	     2.507	    10.027	   0.00000	   0.00000
   0.795	     0.430	     0.059	     2.557	    10.228	   0.00000	   0.00000
   0.815	     0.437	     0.060	     2.657	    10.629	   0.00000	   0.00000
   0.820	     0.440	     0.060	     2.695	    10.779	   0.00000	   0.00000
   0.825	     0.442	     0.061	     2.707	    10.829	   0.00000	   0.00000
   0.830	     0.444	     0.061	     2.757	    11.030	   0.00000	   0.00000
   0.835	     0.445	     0.061	     2.770	    11.080	   0.00000	   0.00000
   0.840	     0.449	     0.062	     2.808	    11.230	   0.00000	   0.00000
   0.855	     0.455	     0.063	     2.833	    11.331	   0.00000	   0.00000
   0.875	     0.464	     0.064	     2.908	    11.631	   0.00000	   0.00000
   0.880	     0.465	     0.064	     2.958	    11.832	   0.00000	   0.00000
   0.885	     0.467	     0.064	     2.983	    11.932	   0.00000	   0.00000
   0.890	     0.469	     0.064	     3.008	    12.032	   0.00000	   0.00000
   0.895	     0.470	     0.065	     3.021	    12.083	   0.00000	   0.00000
   0.900	     0.473	     0.065	     3.033	    12.133	   0.00000	   0.00000
   0.905	     0.475	     0.065	     3.058	    12.233	   0.00000	   0.00000
   0.915	     0.480	     0.066	     3.083	    12.333	   0.00000	   0.00000
   0.935	     0.487	     0.067	     3.159	    12.634	   0.00000	   0.00000
   0.940	     0.489	     0.067	     3.184	    12.734	   0.00000	   0.00000
   0.945	     0.490	     0.067	     3.209	    12.835	   0.00000	   0.00000
   0.950	     0.492	     0.068	     3.217	    12.868	   0.00000	   0.00000
   0.955	     0.494	     0.068	     3.225	    12.901	   0.00000	   0.00000
   0.960	     0.497	     0.068	     3.259	    13.035	   0.00000	   0.00000
   0.965	     0.498	     0.068	     3.284	    13.135	   0.00000	   0.00000
   0.975	     0.503	     0.069	     3.309	    13.236	   0.00000	   0.00000
   0.995	     0.510	     0.070	     3.384	    13.537	   0.00000	   0.00000
   1.005	     0.513	     0.070	     3.434	    13.737	   0.00000	   0.00000
   1.010	     0.515	     0.071	     3.459	    13.837	   0.00000	   0.00000
   1.015	     0.516	     0.071	     3.484	    13.938	   0.00000	   0.00000
   1.020	     0.519	     0.071	     3.522	    14.088	   0.00000	   0.00000
   1.025	     0.521	     0.071	     3.535	    14.138	   0.00000	   0.00000
   1.030	     0.522	     0.072	     3.560	    14.238	   0.00000	   0.00000
   1.035	     0.524	     0.072	     3.572	    14.289	   0.00000	   0.00000
   1.040	     0.527	     0.072	     3.610	    14.439	   0.00000	   0.00000
   1.045	     0.528	     0.072	     3.622	    14.489	   0.00000	   0.00000
   1.050	     0.530	     0.073	     3.635	    14.539	   0.00000	   0.00000
   1.055	     0.531	     0.073	     3.660	    14.640	   0.00000	   0.00000
   1.060	     0.534	     0.073	     3.685	    14.740	   0.00000	   0.00000
   1.075	     0.540	     0.074	     3.735	    14.940	   0.00000	   0.00000
   1.095	     0.547	     0.075	     3.835	    15.341	   0.00000	   0.00000
   1.115	     0.554	     0.076	     3.911	    15.642	   0.00000	   0.00000
   1.130	     0.558	     0.077	     3.986	    15.943	   0.00000	   0.00000
   1.135	     0.560	     0.077	     4.011	    16.043	   0.00000	   0.00000
   1.140	     0.562	     0.077	     4.061	    16.244	   0.00000	   0.00000
   1.145	     0.564	     0.077	     4.086	    16.344	   0.00000	   0.00000
   1.150	     0.565	     0.078	     4.099	    16.394	   0.00000	   0.00000
   1.155	     0.566	     0.078	     4.111	    16.444	   0.00000	   0.00000
   1.160	     0.569	     0.078	     4.136	    16.545	   0.00000	   0.00000
   1.165	     0.570	     0.078	     4.161	    16.645	   0.00000	   0.00000
   1.170	     0.572	     0.078	     4.186	    16.745	   0.00000	   0.00000
   1.175	     0.573	     0.079	     4.199	    16.795	   0.00000	   0.00000
   1.180	     0.575	     0.079	     4.236	    16.946	   0.00000	   0.00000
   1.185	     0.577	     0.079	     4.262	    17.046	   0.00000	   0.00000
   1.195	     0.581	     0.080	     4.287	    17.146	   0.00000	   0.00000
