     sec               kgf         kgf/mm2              mm               %          Spare1          Spare2
==========================================================================================================
   0.025	     0.002	     0.000	     0.000	     0.000	   0.00000	   0.00000
   0.030	     0.003	     0.000	     0.025	     0.100	   0.00000	   0.00000
   0.040	     0.006	     0.001	     0.030	     0.120	   0.00000	   0.00000
   0.050	     0.011	     0.001	     0.035	     0.140	   0.00000	   0.00000
   0.055	     0.012	     0.002	     0.040	     0.160	   0.00000	   0.00000
   0.060	     0.014	     0.002	     0.045	     0.180	   0.00000	   0.00000
   0.065	     0.016	     0.002	     0.050	     0.201	   0.00000	   0.00000
   0.070	     0.020	     0.003	     0.075	     0.301	   0.00000	   0.00000
   0.080	     0.024	     0.003	     0.100	     0.401	   0.00000	   0.00000
   0.090	     0.030	     0.004	     0.125	     0.501	   0.00000	   0.00000
   0.095	     0.032	     0.004	     0.175	     0.702	   0.00000	   0.00000
   0.105	     0.037	     0.005	     0.201	     0.802	   0.00000	   0.00000
   0.110	     0.039	     0.005	     0.226	     0.902	   0.00000	   0.00000
   0.120	     0.046	     0.006	     0.251	     1.003	   0.00000	   0.00000
   0.130	     0.051	     0.007	     0.276	     1.103	   0.00000	   0.00000
   0.145	     0.061	     0.008	     0.326	     1.304	   0.00000	   0.00000
   0.150	     0.066	     0.009	     0.351	     1.404	   0.00000	   0.00000
   0.160	     0.071	     0.010	     0.376	     1.504	   0.00000	   0.00000
   0.170	     0.079	     0.011	     0.401	     1.604	   0.00000	   0.00000
   0.175	     0.082	     0.011	     0.426	     1.705	   0.00000	   0.00000
   0.190	     0.090	     0.012	     0.476	     1.905	   0.00000	   0.00000
   0.195	     0.095	     0.013	     0.526	     2.106	   0.00000	   0.00000
   0.205	     0.101	     0.014	     0.551	     2.206	   0.00000	   0.00000
   0.210	     0.103	     0.014	     0.564	     2.256	   0.00000	   0.00000
   0.220	     0.112	     0.015	     0.602	     2.406	   0.00000	   0.00000
   0.225	     0.114	     0.016	     0.627	     2.507	   0.00000	   0.00000
   0.230	     0.120	     0.017	     0.652	     2.607	   0.00000	   0.00000
   0.235	     0.123	     0.017	     0.677	     2.707	   0.00000	   0.00000
   0.240	     0.125	     0.017	     0.702	     2.808	   0.00000	   0.00000
   0.250	     0.133	     0.018	     0.727	     2.908	   0.00000	   0.00000
   0.255	     0.136	     0.019	     0.752	     3.008	   0.00000	   0.00000
   0.260	     0.139	     0.019	     0.765	     3.058	   0.00000	   0.00000
   0.265	     0.141	     0.019	     0.777	     3.108	   0.00000	   0.00000
   0.270	     0.147	     0.020	     0.802	     3.209	   0.00000	   0.00000
   0.285	     0.155	     0.021	     0.827	     3.309	   0.00000	   0.00000
   0.290	     0.157	     0.022	     0.852	     3.409	   0.00000	   0.00000
   0.295	     0.163	     0.022	     0.902	     3.610	   0.00000	   0.00000
   0.310	     0.173	     0.024	     0.953	     3.810	   0.00000	   0.00000
   0.315	     0.176	     0.024	     1.003	     4.011	   0.00000	   0.00000
   0.320	     0.179	     0.025	     1.028	     4.111	   0.00000	   0.00000
   0.325	     0.181	     0.025	     1.040	     4.161	   0.00000	   0.00000
   0.330	     0.186	     0.026	     1.053	     4.211	   0.00000	   0.00000
   0.345	     0.194	     0.027	     1.103	     4.412	   0.00000	   0.00000
   0.350	     0.197	     0.027	     1.128	     4.512	   0.00000	   0.00000
   0.355	     0.202	     0.028	     1.153	     4.612	   0.00000	   0.00000
   0.370	     0.212	     0.029	     1.203	     4.813	   0.00000	   0.00000
   0.380	     0.217	     0.030	     1.253	     5.014	   0.00000	   0.00000
   0.385	     0.219	     0.030	     1.278	     5.114	   0.00000	   0.00000
   0.390	     0.222	     0.031	     1.304	     5.214	   0.00000	   0.00000
   0.410	     0.234	     0.032	     1.354	     5.415	   0.00000	   0.00000
   0.415	     0.239	     0.033	     1.391	     5.565	   0.00000	   0.00000
   0.420	     0.241	     0.033	     1.404	     5.615	   0.00000	   0.00000
   0.430	     0.248	     0.034	     1.454	     5.816	   0.00000	   0.00000
   0.440	     0.253	     0.035	     1.504	     6.016	   0.00000	   0.00000
   0.445	     0.255	     0.035	     1.517	     6.066	   0.00000	   0.00000
   0.450	     0.258	     0.036	     1.529	     6.117	   0.00000	   0.00000
   0.470	     0.269	     0.037	     1.604	     6.417	   0.00000	   0.00000
   0.475	     0.274	     0.038	     1.629	     6.518	   0.00000	   0.00000
   0.480	     0.276	     0.038	     1.654	     6.618	   0.00000	   0.00000
   0.490	     0.283	     0.039	     1.692	     6.768	   0.00000	   0.00000
   0.505	     0.289	     0.040	     1.730	     6.919	   0.00000	   0.00000
   0.510	     0.291	     0.040	     1.742	     6.969	   0.00000	   0.00000
   0.515	     0.296	     0.041	     1.767	     7.069	   0.00000	   0.00000
   0.520	     0.298	     0.041	     1.780	     7.119	   0.00000	   0.00000
   0.525	     0.300	     0.041	     1.805	     7.219	   0.00000	   0.00000
   0.530	     0.302	     0.042	     1.830	     7.320	   0.00000	   0.00000
   0.550	     0.315	     0.043	     1.905	     7.621	   0.00000	   0.00000
   0.565	     0.321	     0.044	     1.955	     7.821	   0.00000	   0.00000
   0.570	     0.323	     0.044	     1.968	     7.871	   0.00000	   0.00000
   0.575	     0.327	     0.045	     2.005	     8.022	   0.00000	   0.00000
   0.580	     0.329	     0.045	     2.030	     8.122	   0.00000	   0.00000
   0.585	     0.331	     0.046	     2.043	     8.172	   0.00000	   0.00000
   0.590	     0.333	     0.046	     2.056	     8.222	   0.00000	   0.00000
   0.610	     0.345	     0.048	     2.106	     8.423	   0.00000	   0.00000
   0.630	     0.353	     0.049	     2.206	     8.824	   0.00000	   0.00000
   0.635	     0.357	     0.049	     2.231	     8.924	   0.00000	   0.00000
   0.640	     0.359	     0.049	     2.244	     8.974	   0.00000	   0.00000
   0.645	     0.361	     0.050	     2.256	     9.024	   0.00000	   0.00000
   0.650	     0.363	     0.050	     2.256	     9.024	   0.00000	   0.00000
   0.655	     0.366	     0.050	     2.256	     9.024	   0.00000	   0.00000
   0.670	     0.374	     0.051	     2.331	     9.325	   0.00000	   0.00000
   0.690	     0.381	     0.052	     2.406	     9.626	   0.00000	   0.00000
   0.695	     0.384	     0.053	     2.457	     9.827	   0.00000	   0.00000
   0.700	     0.386	     0.053	     2.469	     9.877	   0.00000	   0.00000
   0.705	     0.388	     0.053	     2.482	     9.927	   0.00000	   0.00000
   0.710	     0.389	     0.054	     2.507	    10.027	   0.00000	   0.00000
   0.715	     0.393	     0.054	     2.557	    10.228	   0.00000	   0.00000
   0.730	     0.400	     0.055	     2.582	    10.328	   0.00000	   0.00000
   0.750	     0.408	     0.056	     2.682	    10.729	   0.00000	   0.00000
   0.755	     0.410	     0.056	     2.707	    10.829	   0.00000	   0.00000
   0.760	     0.412	     0.057	     2.720	    10.879	   0.00000	   0.00000
   0.765	     0.413	     0.057	     2.732	    10.930	   0.00000	   0.00000
   0.770	     0.415	     0.057	     2.757	    11.030	   0.00000	   0.00000
   0.775	     0.418	     0.058	     2.783	    11.130	   0.00000	   0.00000
   0.780	     0.420	     0.058	     2.808	    11.230	   0.00000	   0.00000
   0.790	     0.425	     0.059	     2.833	    11.331	   0.00000	   0.00000
   0.810	     0.432	     0.060	     2.908	    11.631	   0.00000	   0.00000
   0.815	     0.434	     0.060	     2.933	    11.732	   0.00000	   0.00000
   0.820	     0.436	     0.060	     2.941	    11.765	   0.00000	   0.00000
   0.825	     0.437	     0.060	     2.950	    11.799	   0.00000	   0.00000
   0.830	     0.439	     0.060	     2.958	    11.832	   0.00000	   0.00000
   0.835	     0.442	     0.061	     3.008	    12.032	   0.00000	   0.00000
   0.840	     0.443	     0.061	     3.021	    12.083	   0.00000	   0.00000
   0.850	     0.448	     0.062	     3.033	    12.133	   0.00000	   0.00000
   0.870	     0.456	     0.063	     3.108	    12.434	   0.00000	   0.00000
   0.880	     0.460	     0.063	     3.159	    12.634	   0.00000	   0.00000
   0.885	     0.461	     0.064	     3.171	    12.684	   0.00000	   0.00000
   0.890	     0.463	     0.064	     3.184	    12.734	   0.00000	   0.00000
   0.895	     0.466	     0.064	     3.234	    12.935	   0.00000	   0.00000
   0.900	     0.468	     0.064	     3.259	    13.035	   0.00000	   0.00000
   0.905	     0.469	     0.065	     3.234	    12.935	   0.00000	   0.00000
   0.910	     0.473	     0.065	     3.259	    13.035	   0.00000	   0.00000
   0.930	     0.481	     0.066	     3.359	    13.436	   0.00000	   0.00000
   0.940	     0.484	     0.067	     3.409	    13.637	   0.00000	   0.00000
   0.945	     0.485	     0.067	     3.434	    13.737	   0.00000	   0.00000
   0.950	     0.487	     0.067	     3.459	    13.837	   0.00000	   0.00000
   0.955	     0.490	     0.067	     3.476	    13.904	   0.00000	   0.00000
   0.960	     0.491	     0.068	     3.484	    13.938	   0.00000	   0.00000
   0.965	     0.493	     0.068	     3.509	    14.038	   0.00000	   0.00000
   0.970	     0.496	     0.068	     3.535	    14.138	   0.00000	   0.00000
   0.990	     0.503	     0.069	     3.635	    14.539	   0.00000	   0.00000
