     sec               kgf         kgf/mm2              mm               %          Spare1          Spare2
==========================================================================================================
   0.010	     0.001	     0.000	    -0.025	    -0.100	   0.00000	   0.00000
   0.015	     0.001	     0.000	    -0.017	    -0.067	   0.00000	   0.00000
   0.020	     0.002	     0.000	    -0.008	    -0.033	   0.00000	   0.00000
   0.030	     0.005	     0.001	    -0.025	    -0.100	   0.00000	   0.00000
   0.040	     0.007	     0.001	    -0.013	    -0.050	   0.00000	   0.00000
   0.055	     0.013	     0.002	    -0.025	    -0.100	   0.00000	   0.00000
   0.060	     0.014	     0.002	     0.000	     0.000	   0.00000	   0.00000
   0.065	     0.018	     0.002	     0.000	     0.000	   0.00000	   0.00000
   0.080	     0.024	     0.003	     0.025	     0.100	   0.00000	   0.00000
   0.095	     0.033	     0.005	     0.050	     0.201	   0.00000	   0.00000
   0.100	     0.037	     0.005	     0.075	     0.301	   0.00000	   0.00000
   0.105	     0.040	     0.006	     0.100	     0.401	   0.00000	   0.00000
   0.110	     0.042	     0.006	     0.113	     0.451	   0.00000	   0.00000
   0.120	     0.047	     0.007	     0.125	     0.501	   0.00000	   0.00000
   0.130	     0.055	     0.008	     0.175	     0.702	   0.00000	   0.00000
   0.140	     0.063	     0.009	     0.201	     0.802	   0.00000	   0.00000
   0.145	     0.065	     0.009	     0.226	     0.902	   0.00000	   0.00000
   0.160	     0.073	     0.010	     0.251	     1.003	   0.00000	   0.00000
   0.175	     0.084	     0.012	     0.276	     1.103	   0.00000	   0.00000
   0.180	     0.090	     0.013	     0.301	     1.203	   0.00000	   0.00000
   0.190	     0.096	     0.013	     0.351	     1.404	   0.00000	   0.00000
   0.195	     0.099	     0.014	     0.376	     1.504	   0.00000	   0.00000
   0.200	     0.105	     0.015	     0.401	     1.604	   0.00000	   0.00000
   0.205	     0.108	     0.015	     0.426	     1.705	   0.00000	   0.00000
   0.210	     0.111	     0.015	     0.439	     1.755	   0.00000	   0.00000
   0.220	     0.116	     0.016	     0.451	     1.805	   0.00000	   0.00000
   0.225	     0.122	     0.017	     0.501	     2.005	   0.00000	   0.00000
   0.235	     0.128	     0.018	     0.526	     2.106	   0.00000	   0.00000
   0.240	     0.131	     0.018	     0.539	     2.156	   0.00000	   0.00000
   0.255	     0.143	     0.020	     0.602	     2.406	   0.00000	   0.00000
   0.260	     0.146	     0.020	     0.627	     2.507	   0.00000	   0.00000
   0.265	     0.152	     0.021	     0.652	     2.607	   0.00000	   0.00000
   0.280	     0.164	     0.023	     0.702	     2.808	   0.00000	   0.00000
   0.285	     0.167	     0.023	     0.727	     2.908	   0.00000	   0.00000
   0.290	     0.169	     0.024	     0.752	     3.008	   0.00000	   0.00000
